filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
MyData/Benchmarks/Study_SamplesSet/01a8f206b8a8d4ad2fd3fd8f03f70ec5.sol,01a8f206b8a8d4ad2fd3fd8f03f70ec5.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486608.2995446,1.969128131866455,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/01affacb32dcc51263a8bd96d85c0929.sol,01affacb32dcc51263a8bd96d85c0929.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486166.92307,1.6975853443145752,0,"{inefficient_state_variable_increment,use_multiple_require}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/01ba843f6c182b199f84e31c24935fc1.sol,01ba843f6c182b199f84e31c24935fc1.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488372.16565,1.9532129764556885,0,"{array_length_outside_loop,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/01d3a06244c775067a25e643e2e3af73.sol,01d3a06244c775067a25e643e2e3af73.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489522.4009202,2.003451347351074,0,"{init_variables_with_default_value,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_ownable2step,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/01d6874c297e4148ee3263503ff762b8.sol,01d6874c297e4148ee3263503ff762b8.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485828.9150553,1.957634687423706,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/01dd4a2eacf1f751bcf9070bca20c3a2.sol,01dd4a2eacf1f751bcf9070bca20c3a2.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486258.1437588,1.6237256526947021,0,"{non_payable_constructor,use_custom_error_not_require,use_short_revert_string}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/02000921b6e69ce9772624164efe30d6.sol,02000921b6e69ce9772624164efe30d6.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486396.134891,1.595815896987915,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0217712a4345288b8a3ba6c16c33b1c9.sol,0217712a4345288b8a3ba6c16c33b1c9.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486917.4493408,1.7086703777313232,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0222f84964a3db6d24ca1b21b09fa6f1.sol,0222f84964a3db6d24ca1b21b09fa6f1.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486841.7667415,1.921344518661499,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/023f3948c8f45b566e362749fd58f978.sol,023f3948c8f45b566e362749fd58f978.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488265.8540235,1.630220651626587,0,"{inefficient_state_variable_increment,init_variables_with_default_value,use_multiple_require}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/02ac467d36c41e3add349a89aa3b60ff.sol,02ac467d36c41e3add349a89aa3b60ff.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488993.7959375,1.9851627349853516,0,"{use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/02e245938145d2e3e48d467248445a9a.sol,02e245938145d2e3e48d467248445a9a.sol,semgrep,solidity,2023/08/21,20240209_1330,1707487979.456856,1.9039421081542969,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/032cf60cd0f1caefc33e33f687f018ff.sol,032cf60cd0f1caefc33e33f687f018ff.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488869.521656,2.080838203430176,0,"{init_variables_with_default_value,state_variable_read_in_a_loop,use_multiple_require,use_nested_if}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0345fd45c66b19acd3d1ea62659fe7c6.sol,0345fd45c66b19acd3d1ea62659fe7c6.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486198.7418804,1.5227906703948975,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/037b28dd4a4145b2363c3e823896d5ba.sol,037b28dd4a4145b2363c3e823896d5ba.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488590.929867,1.900153398513794,0,"{state_variable_read_in_a_loop,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/038fd9b9bdfc5609cc410cc8f022da05.sol,038fd9b9bdfc5609cc410cc8f022da05.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489124.25203,2.0064148902893066,0,"{init_variables_with_default_value,use_multiple_require,use_nested_if}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/039204deeed2612d8cec03eb9be3d5ac.sol,039204deeed2612d8cec03eb9be3d5ac.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489039.6379824,1.8761076927185059,0,{inefficient_state_variable_increment},{},{},{}
MyData/Benchmarks/Study_SamplesSet/03aa8321f3609a299aa0cde2ee8a8e3b.sol,03aa8321f3609a299aa0cde2ee8a8e3b.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489404.4044702,1.9429681301116943,0,"{init_variables_with_default_value,non_payable_constructor,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/03cb12826f2844106216a23484264edf.sol,03cb12826f2844106216a23484264edf.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489423.192472,1.7291812896728516,0,"{array_length_outside_loop,inefficient_state_variable_increment,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/03d0baf5a3e31dda5d1efe05d40658d8.sol,03d0baf5a3e31dda5d1efe05d40658d8.sol,semgrep,solidity,2023/08/21,20240209_1330,1707490151.313526,1.8263945579528809,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/03db73cf0a20259b803a8b76d4f08a93.sol,03db73cf0a20259b803a8b76d4f08a93.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485954.3552866,1.972851037979126,0,{inefficient_state_variable_increment},{},{},{}
MyData/Benchmarks/Study_SamplesSet/03dd87f7eb98c47880114e522233a79c.sol,03dd87f7eb98c47880114e522233a79c.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485624.6037505,1.5164027214050293,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/04045504816e9b4137a6838c8a53dde4.sol,04045504816e9b4137a6838c8a53dde4.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488622.4567847,1.5929980278015137,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0414ecc31e3039518177942a1ac278ae.sol,0414ecc31e3039518177942a1ac278ae.sol,semgrep,solidity,2023/08/21,20240209_1330,1707487284.2004478,1.6862802505493164,0,"{array_length_outside_loop,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/04260850c2b912fffccfdf966c6d5be8.sol,04260850c2b912fffccfdf966c6d5be8.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488123.1987064,2.034017562866211,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0450981ed4e1a1aae348f25d6c0d44f5.sol,0450981ed4e1a1aae348f25d6c0d44f5.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489733.850885,2.0098464488983154,0,"{use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/04a8004f4d161150f9a5bad912ea1df3.sol,04a8004f4d161150f9a5bad912ea1df3.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485926.7015357,1.728830337524414,0,{init_variables_with_default_value},{},{},{}
MyData/Benchmarks/Study_SamplesSet/05057cb9bac7510bfde2597050d4b36e.sol,05057cb9bac7510bfde2597050d4b36e.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485466.2107027,1.9839942455291748,0,{use_ownable2step},{},{},{}
MyData/Benchmarks/Study_SamplesSet/050d9b669e0a36a25d8bcdfdab64cc2d.sol,050d9b669e0a36a25d8bcdfdab64cc2d.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488407.8256876,2.033468723297119,0,"{init_variables_with_default_value,state_variable_read_in_a_loop,use_nested_if}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0560aa97c1cfa7d21268ac72dbfe6c53.sol,0560aa97c1cfa7d21268ac72dbfe6c53.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485933.7526605,1.9238872528076172,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/056e44e7eb5f00cae045e0b5a34b9c3d.sol,056e44e7eb5f00cae045e0b5a34b9c3d.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488969.1460378,1.5698180198669434,0,"{inefficient_state_variable_increment,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0577326ac4a685c6148dde8eac56236f.sol,0577326ac4a685c6148dde8eac56236f.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486380.9439454,1.8939573764801025,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/05a16bca48750b9ea9e52f8412b4cf63.sol,05a16bca48750b9ea9e52f8412b4cf63.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488617.2253442,1.620415210723877,0,"{non_payable_constructor,use_custom_error_not_require,use_short_revert_string}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/05c3997da5f9cc17542746ebfc98afcd.sol,05c3997da5f9cc17542746ebfc98afcd.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488411.8137646,2.032651901245117,0,"{array_length_outside_loop,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_ownable2step,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/05fecfbf66b19b64ef7b468b71052fd5.sol,05fecfbf66b19b64ef7b468b71052fd5.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485529.3099217,1.7850408554077148,0,"{array_length_outside_loop,non_payable_constructor,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_custom_error_not_require,use_nested_if,use_ownable2step,use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0604b890264f54a43360077307c8be7f.sol,0604b890264f54a43360077307c8be7f.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488321.9423935,4.0491650104522705,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/060542382a402916ceb3e1bf03cde783.sol,060542382a402916ceb3e1bf03cde783.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486627.7410233,1.6558663845062256,0,{non_payable_constructor},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0613172bdabca2110b68a474022387b6.sol,0613172bdabca2110b68a474022387b6.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488045.9394891,1.5284857749938965,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/06143d888209369c24b41735d14a9379.sol,06143d888209369c24b41735d14a9379.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488890.4293694,1.6458165645599365,0,"{init_variables_with_default_value,use_nested_if,use_ownable2step}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/062a6dad6b11f3c60a7bb9e37d0276d5.sol,062a6dad6b11f3c60a7bb9e37d0276d5.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489837.5310545,1.8456039428710938,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0631b0de9a3a0e8bfa7461055a38f15f.sol,0631b0de9a3a0e8bfa7461055a38f15f.sol,semgrep,solidity,2023/08/21,20240209_1330,1707487805.7095008,1.8919339179992676,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/065526a92fb1c30e80e23513f3d39611.sol,065526a92fb1c30e80e23513f3d39611.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485768.5056512,2.041598320007324,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0656292491c3f9c8b491925d00b04d75.sol,0656292491c3f9c8b491925d00b04d75.sol,semgrep,solidity,2023/08/21,20240209_1330,1707487618.6459215,1.639472484588623,0,"{unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0689868d0f2bb3d567f68060207b0c84.sol,0689868d0f2bb3d567f68060207b0c84.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489118.776483,1.585256814956665,0,"{inefficient_state_variable_increment,init_variables_with_default_value,use_nested_if}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/06c72a09a66dc22c9898ab9ca5cdaae9.sol,06c72a09a66dc22c9898ab9ca5cdaae9.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486635.1576793,1.8389945030212402,0,"{non_payable_constructor,use_custom_error_not_require}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/06ca816b56fd8da9526f896dfd3f135d.sol,06ca816b56fd8da9526f896dfd3f135d.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486629.3979871,2.0939786434173584,0,"{array_length_outside_loop,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/06e98fd1a644fe1e46ff58974127a1bb.sol,06e98fd1a644fe1e46ff58974127a1bb.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485462.3644435,1.6551895141601562,0,"{init_variables_with_default_value,non_payable_constructor}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/072123a8f7b1dc7bd849ebe6b9dd80d9.sol,072123a8f7b1dc7bd849ebe6b9dd80d9.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486631.4932268,1.6436598300933838,0,"{init_variables_with_default_value,use_nested_if,use_ownable2step}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0758f5676748686e276b507b607f3d35.sol,0758f5676748686e276b507b607f3d35.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485930.3085287,1.5111653804779053,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/07601b034f8e36319188e57a49bd5ce8.sol,07601b034f8e36319188e57a49bd5ce8.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488298.129734,2.1710634231567383,0,"{array_length_outside_loop,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0761a37c97dccdc9d7f9d036e8588207.sol,0761a37c97dccdc9d7f9d036e8588207.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485501.0293307,2.05438494682312,0,"{init_variables_with_default_value,non_payable_constructor,use_custom_error_not_require}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/07645408707f4f4bf4775fa41370f6f9.sol,07645408707f4f4bf4775fa41370f6f9.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486919.1593568,1.962456464767456,0,{non_payable_constructor},{},{},{}
MyData/Benchmarks/Study_SamplesSet/078b9c7ae51ff2ab0c3619cc94a6900a.sol,078b9c7ae51ff2ab0c3619cc94a6900a.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486622.1726773,1.7380290031433105,0,{use_multiple_require},{},{},{}
MyData/Benchmarks/Study_SamplesSet/07a549b14805e8b9b1e5ad1445ec4c87.sol,07a549b14805e8b9b1e5ad1445ec4c87.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488901.6567283,2.0127298831939697,0,"{inefficient_state_variable_increment,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/07cbb747e4b2a4a9e71c59cb8b75cb33.sol,07cbb747e4b2a4a9e71c59cb8b75cb33.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488419.9108284,1.9291436672210693,0,"{array_length_outside_loop,init_variables_with_default_value,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/07dfae0441fd39d7c11c113600f30091.sol,07dfae0441fd39d7c11c113600f30091.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489553.3989017,1.979729413986206,0,"{array_length_outside_loop,init_variables_with_default_value,non_payable_constructor,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_custom_error_not_require,use_multiple_require}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/07e178810f331d9443ca152241111e46.sol,07e178810f331d9443ca152241111e46.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486283.9521918,1.8664603233337402,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0805ef8166adf1ace157ce8006233e05.sol,0805ef8166adf1ace157ce8006233e05.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486786.726136,2.042907953262329,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_nested_if,use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/080c2fe0268e8167dcfd7ddb008bdee5.sol,080c2fe0268e8167dcfd7ddb008bdee5.sol,semgrep,solidity,2023/08/21,20240209_1330,1707487877.3736444,1.5281944274902344,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/081234acd7c565a6692e5ecd767fa464.sol,081234acd7c565a6692e5ecd767fa464.sol,semgrep,solidity,2023/08/21,20240209_1330,1707487072.7296133,2.0270678997039795,0,"{init_variables_with_default_value,non_payable_constructor}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0814bc7337c9aea7604bcf1e34602eec.sol,0814bc7337c9aea7604bcf1e34602eec.sol,semgrep,solidity,2023/08/21,20240209_1330,1707487230.0164618,3.0107128620147705,0,{non_payable_constructor},{},{},{}
MyData/Benchmarks/Study_SamplesSet/081d9a5520521ece4a3b5c17677e9609.sol,081d9a5520521ece4a3b5c17677e9609.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486355.493506,1.9319677352905273,0,"{init_variables_with_default_value,use_nested_if}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/082ed9ae36dd6c067358fd3d5e33bfac.sol,082ed9ae36dd6c067358fd3d5e33bfac.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489538.6115737,1.952697992324829,0,"{init_variables_with_default_value,use_multiple_require}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/083e60356eeecf6edf0e82b79f66a4ba.sol,083e60356eeecf6edf0e82b79f66a4ba.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486753.7572012,1.9554028511047363,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0844098b324a67a70124607068ac7531.sol,0844098b324a67a70124607068ac7531.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488704.326102,1.7805922031402588,0,"{init_variables_with_default_value,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_nested_if,use_ownable2step,use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/089e01197d3c63c63adec44544b827d0.sol,089e01197d3c63c63adec44544b827d0.sol,semgrep,solidity,2023/08/21,20240209_1330,1707490175.3568568,1.6240291595458984,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0901241c8dd29426865fcbbe5ba3b634.sol,0901241c8dd29426865fcbbe5ba3b634.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486219.3743289,1.884965419769287,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0904f5cd5104cac94777d76aa749a177.sol,0904f5cd5104cac94777d76aa749a177.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488064.0840023,1.982100486755371,0,"{state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0915cc5a3af79fd77f0e6fa6f9cea662.sol,0915cc5a3af79fd77f0e6fa6f9cea662.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489628.8919847,2.1311354637145996,0,{inefficient_state_variable_increment},{},{},{}
MyData/Benchmarks/Study_SamplesSet/092bef56912fc2d068ff495b84c5981c.sol,092bef56912fc2d068ff495b84c5981c.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486072.2423847,1.8406646251678467,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0941822b02321250c9ba3d7e4f799fb9.sol,0941822b02321250c9ba3d7e4f799fb9.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486028.6208375,1.9827466011047363,0,"{array_length_outside_loop,init_variables_with_default_value,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0970ec7cf5331089986386e015e189a9.sol,0970ec7cf5331089986386e015e189a9.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489533.0490365,1.6329622268676758,0,"{use_multiple_require,use_nested_if}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/097876cc71b434c46e9ed75f0f353a39.sol,097876cc71b434c46e9ed75f0f353a39.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486955.688763,1.684812068939209,0,"{init_variables_with_default_value,non_payable_constructor,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0999db04d3a85b942cb70b14f4c343bb.sol,0999db04d3a85b942cb70b14f4c343bb.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488103.0215437,1.6413943767547607,0,{use_nested_if},{},{},{}
MyData/Benchmarks/Study_SamplesSet/09abd8e8b828291ae4117d74efb2c3b2.sol,09abd8e8b828291ae4117d74efb2c3b2.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488280.329921,1.9326543807983398,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/09bcbbdaf41339b5d100fc390eca9522.sol,09bcbbdaf41339b5d100fc390eca9522.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489262.0366054,1.8401930332183838,0,"{inefficient_state_variable_increment,unnecessary_checked_arithmetic_in_loop,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/09f84bfb308def5ee3e34c2fcfeeccc1.sol,09f84bfb308def5ee3e34c2fcfeeccc1.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488049.343263,1.9834470748901367,0,"{inefficient_state_variable_increment,init_variables_with_default_value,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_nested_if,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0a657914023ad144786c19dd4d3c02c8.sol,0a657914023ad144786c19dd4d3c02c8.sol,semgrep,solidity,2023/08/21,20240209_1330,1707489398.8701706,1.9588375091552734,0,"{array_length_outside_loop,non_payable_constructor,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_custom_error_not_require,use_nested_if,use_ownable2step,use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0a7dcd7ad58d91e0373b21e4e4522cdf.sol,0a7dcd7ad58d91e0373b21e4e4522cdf.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486651.8785942,1.800266981124878,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0ad31049154df70d7a12c76e3147f1b3.sol,0ad31049154df70d7a12c76e3147f1b3.sol,semgrep,solidity,2023/08/21,20240209_1330,1707486011.9669545,1.9022586345672607,0,{non_payable_constructor},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0adbb9434478f6977b5a383b1c5515a2.sol,0adbb9434478f6977b5a383b1c5515a2.sol,semgrep,solidity,2023/08/21,20240209_1330,1707485792.8922074,1.8625366687774658,0,"{use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0aef6c211111272d7254889fc692314e.sol,0aef6c211111272d7254889fc692314e.sol,semgrep,solidity,2023/08/21,20240209_1330,1707488541.5595486,1.9252605438232422,0,"{state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{}
