id,DASP,1,2,3,4,5,6,7,8,9,10
d099798ce13d85be5a7c3ba32762a326,[10],0,0,0,0,0,0,0,0,0,1
d27a1643f2b2c549ebd0f63d9d4eb101,"[10, 4]",0,0,0,1,0,0,0,0,0,1
d4c749852c0e406939ed3ab69c12d372,[10],0,0,0,0,0,0,0,0,0,1
d500badaaa785a2588259a6625923c70,[10],0,0,0,0,0,0,0,0,0,1
d5591baa87f1c38f165ee64dfcef9cd5,[10],0,0,0,0,0,0,0,0,0,1
d922377a9adfe9ca30840b8eed466179,"[10, 4]",0,0,0,1,0,0,0,0,0,1
de92031ec999f534511e6c3f2bed783b,"[10, 1]",1,0,0,0,0,0,0,0,0,1
de94212c27100639e1081ecddd2e0b13,"[10, 1]",1,0,0,0,0,0,0,0,0,1
e2e2dfdd5b2aef9cb589386db546b554,"[10, 4, 1, 5]",1,0,0,1,1,0,0,0,0,1
e451458f0dae796e25f570a8bd4cb2f4,[10],0,0,0,0,0,0,0,0,0,1
e8377861c645254aa444b6e20425ec43,[10],0,0,0,0,0,0,0,0,0,1
eb8f531bdd6151db0e60f045fce86d1a,"[10, 4]",0,0,0,1,0,0,0,0,0,1
ec52fe5519874858981ccf66390fa1f8,"[10, 4]",0,0,0,1,0,0,0,0,0,1
ee2d0eb3ac1a3f690e333ac45e402b55,"[10, 8, 6, 4, 5]",0,0,0,1,1,1,0,1,0,1
f0bedafeb5ee2a1e1a7968e5498f67c3,"[10, 2]",0,1,0,0,0,0,0,0,0,1
f2c3552764ea97a8f99a60c7fec7afb3,"[10, 5]",0,0,0,0,1,0,0,0,0,1
f787a3b683932a30e4beb0e4a57b41f2,"[10, 8, 6, 1, 2]",1,1,0,0,0,1,0,1,0,1
fac43d3a00a372149391742bf3542bf3,"[10, 4]",0,0,0,1,0,0,0,0,0,1
fff6f70ab791abf2b3f03f6871fe929a,"[10, 4, 8]",0,0,0,1,0,0,0,1,0,1
