id,DASP,1,2,3,4,5,6,7,8,9,10
4d326e34683da42bfc493fcca631cb1d,"[2.0, 1.0, 5.0, 8.0]",1,1,0,0,1,0,0,1,0,0
4e20de62cef6ee9903473fd879151107,"[2.0, 10.0, 8.0, 5.0]",0,1,0,0,1,0,0,1,0,1
4f0ca43c1a21b93e19cb058ce8ff6397,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
51118a00c4fbf06d8cad50ec7ae50046,"[4.0, 10.0, 2.0, 1.0]",1,1,0,1,0,0,0,0,0,1
512452623f798d3e6d048296a8c14bbd,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
54dfb393344c462d17b72a47ced70b19,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
570b1a96f27b35bde1e620a40fba0095,"[2.0, 1.0, 10.0, 4.0]",1,1,0,1,0,0,0,0,0,1
57126087edbd693976ca7cf99db8dbfd,"[2.0, 6.0, 10.0, 8.0]",0,1,0,0,0,1,0,1,0,1
57135c995bd574191e2172bac7baf110,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
5999c905982f6359350d2e4032618cdc,"[2.0, 1.0, 10.0, 5.0, 4.0]",1,1,0,1,1,0,0,0,0,1
59f084f924733e006acde4cee4656330,"[2.0, 1.0, 10.0, 4.0]",1,1,0,1,0,0,0,0,0,1
5b352add28afe6ea49f1fda92884f873,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
5d96130efb28b2af2d3b5c576ed7ca25,[2.0],0,1,0,0,0,0,0,0,0,0
5e4961d7c9d36a805b2dff709a2c61cc,"[10.0, 2.0, 8.0, 5.0]",0,1,0,0,1,0,0,1,0,1
5f3a59643ab181bc0e7a14b0ac1988d3,"[2.0, 1.0, 8.0, 4.0]",1,1,0,1,0,0,0,1,0,0
5f769b7bf671c77637d3129ef6439c07,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
605a12dad3eef98324bdf7934fe8a4f8,"[10.0, 5.0, 1.0]",1,0,0,0,1,0,0,0,0,1
6118522e73e0a3476fee31c1401c4c1b,"[2.0, 8.0]",0,1,0,0,0,0,0,1,0,0
617fb6c2d53e5623d63f99059bcfc673,[2.0],0,1,0,0,0,0,0,0,0,0
62c14d82b7a42fd5f5cca955743fffc7,"[2.0, 10.0, 4.0, 8.0, 1.0]",1,1,0,1,0,0,0,1,0,1
6365ced6cd4da98ecc8235551b01c1b9,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
6663c325676a319e17e7376e58fb4157,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
6708df2cb52036997e3d6e3dca966109,"[2.0, 10.0, 5.0]",0,1,0,0,1,0,0,0,0,1
67200292fb68982fb958ca8524e05a3e,"[2.0, 8.0]",0,1,0,0,0,0,0,1,0,0
677d5c30695e47f5f39e18aafd26086b,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
68274dd0420f2a50c800c48696c56aee,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
68bdd5a3cd8dc7afa31e318cf67e1fbd,[2.0],0,1,0,0,0,0,0,0,0,0
69e71942685a78cfa490692eb5706150,"[2.0, 10.0, 1.0]",1,1,0,0,0,0,0,0,0,1
6a42f80b124205bd4d78f997d8db5544,"[2.0, 1.0, 5.0, 8.0, 4.0]",1,1,0,1,1,0,0,1,0,0
6be598f09a0e93dc82035710ef495e1f,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
6e6653bd9f7cff001d9299f5223dc4fe,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
6e7607cdf8963091a078d0d5b37d1421,"[10.0, 5.0, 1.0]",1,0,0,0,1,0,0,0,0,1
6e820710a056a4949c7ee0ba07bdd629,[8.0],0,0,0,0,0,0,0,1,0,0
6e906316f0492ecfb598521ff96015fd,[8.0],0,0,0,0,0,0,0,1,0,0
6e969d0f83987634a95f1fe68df3374e,"[2.0, 10.0, 4.0, 8.0, 1.0]",1,1,0,1,0,0,0,1,0,1
6f18a424c9315bce4bc9cbe0701afcb5,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
6ff3f276e05c6d074f0a187cca966738,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
7063148d2dc1aede5e8ce5dce4316cdd,[2.0],0,1,0,0,0,0,0,0,0,0
7071554947ea73a4bf62a37c06a8cea4,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
71223e893a8419dbc61a3f95cd9de5ad,"[10.0, 2.0, 1.0]",1,1,0,0,0,0,0,0,0,1
735483d61ed5b9d9aa9e31ef8567c988,"[2.0, 1.0, 8.0, 4.0]",1,1,0,1,0,0,0,1,0,0
73f8c19a1c36b10c33493b08e6807053,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
742c15513200feb9973f9d317cc09ffe,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1
75a1d4f547c131286f22e2f684e7e2ba,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
76316d24f4f4733bceaeec609a9a7381,[2.0],0,1,0,0,0,0,0,0,0,0
770b07a7de09c7d668c973eeb1a17aaa,[2.0],0,1,0,0,0,0,0,0,0,0
784bb31914dbcfe60b6579b0d148d020,"[10.0, 8.0]",0,0,0,0,0,0,0,1,0,1
786f6d65d4d8cd05531d280e4492f592,[8.0],0,0,0,0,0,0,0,1,0,0
78c77d038abdb62fcf47689f475c6104,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
79423862b1d3535d13dc4a11e8bb4145,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1
796130bea0e92bd03923f7c797983c39,"[2.0, 10.0, 4.0, 8.0, 1.0]",1,1,0,1,0,0,0,1,0,1
7c4f6b98c76ade4d81f02cec242a2d1a,[2.0],0,1,0,0,0,0,0,0,0,0
7c54aeadae8d760ba1291576cb5b772a,[2.0],0,1,0,0,0,0,0,0,0,0
7c768acd1a6aaceeb2608de8d68bdc9e,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
7c7ee1f000f6b81c0640bbbc66a0be48,"[2.0, 10.0, 4.0, 8.0, 5.0, 1.0]",1,1,0,1,1,0,0,1,0,1
7ce26a0b3a9e1dbe11700936495160a4,"[10.0, 2.0, 5.0, 8.0, 1.0]",1,1,0,0,1,0,0,1,0,1
7dd18fb5fc95fc38b5c7d6442326b074,[8.0],0,0,0,0,0,0,0,1,0,0
7f1cb43dfa46b3d2759d20c21dd9df6e,"[2.0, 4.0, 10.0, 1.0]",1,1,0,1,0,0,0,0,0,1
7f91af178547eb7e7335d5f6c42f6af1,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
8096e68d25d119fccd73b19cb22a7e8f,"[2.0, 6.0, 8.0, 5.0, 10.0]",0,1,0,0,1,1,0,1,0,1
82a95267f482b47b5df9f2afc4fa1130,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
844793d78cdf0dc4b986468b38bd8054,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
84dd18c7db72bd8d5a4f284d73c5c343,"[2.0, 1.0, 10.0, 4.0, 5.0, 8.0]",1,1,0,1,1,0,0,1,0,1
86be690ed3a12807dbbcd28fbc7d75ad,"[2.0, 10.0, 5.0]",0,1,0,0,1,0,0,0,0,1
8741cffb5d6e4460bda77cf0b8bfaa23,"[2.0, 1.0, 5.0]",1,1,0,0,1,0,0,0,0,0
88c321d773681d01fa3900117fe3a54a,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
89769572e52e5ae1fd945edd1ff81461,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
8a10228deb803c30587f986cd76a4506,"[2.0, 6.0, 10.0, 8.0]",0,1,0,0,0,1,0,1,0,1
8b2450b8ebcddaa8b0514caaa289d554,[2.0],0,1,0,0,0,0,0,0,0,0
8ce8ef620c3c45c764425963c12558d2,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
8da0f2be5480369b8760a9cf6db0c6f0,"[10.0, 8.0]",0,0,0,0,0,0,0,1,0,1
8dcee0422cc41adfd99e6386982a8df1,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
8e15801d52711194623836be1d326a17,[2.0],0,1,0,0,0,0,0,0,0,0
8e5e2324dab1e86771e32db702221e8d,"[2.0, 10.0, 4.0, 5.0, 1.0]",1,1,0,1,1,0,0,0,0,1
8ebba8c77bace0a28a583bd0e3e358aa,"[2.0, 8.0]",0,1,0,0,0,0,0,1,0,0
8fb5d1519ed4f233f2842a1311fb6c4b,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
900eb56c1dc83e67fa00d073eb180fea,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
9253c4923698d75e40cf4d12f7904106,[2.0],0,1,0,0,0,0,0,0,0,0
92cf79d9b486c810a1f9b5cbd3d9da70,"[2.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,0
93eeb3f33cca12ca238bb958e8b6a15f,[8.0],0,0,0,0,0,0,0,1,0,0
947f5dca1570a75b425b9971ae9ca2db,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
95af986af2c18b06a6d123fec7147dba,[2.0],0,1,0,0,0,0,0,0,0,0
95c4f52086e477c0f2334931a267301d,"[2.0, 1.0, 10.0, 5.0, 4.0]",1,1,0,1,1,0,0,0,0,1
962aa4916051cb8bfb4c2536b1dc7759,[2.0],0,1,0,0,0,0,0,0,0,0
971deacac2af530ca4d35deac57306b1,[2.0],0,1,0,0,0,0,0,0,0,0
98a6aaebae6d769ed139c7f6f790b474,[2.0],0,1,0,0,0,0,0,0,0,0
98e3701be8a33b1a83c248e2cb7bee36,"[2.0, 6.0, 4.0, 1.0, 8.0, 10.0]",1,1,0,1,0,1,0,1,0,1
9a24ad7a4968e769e3d990259f284c4d,"[2.0, 1.0, 10.0, 4.0]",1,1,0,1,0,0,0,0,0,1
9a33d7fc8044fae9e5539a2a02a54636,"[1.0, 2.0, 8.0]",1,1,0,0,0,0,0,1,0,0
9c4fa04924122354888396aac1cafade,"[10.0, 8.0, 1.0]",1,0,0,0,0,0,0,1,0,1
9c585d2c5fe2448d1903691fc68ce565,[2.0],0,1,0,0,0,0,0,0,0,0
9cb333ca5facce27e4580220e357f56b,"[2.0, 1.0, 10.0, 5.0, 8.0, 4.0]",1,1,0,1,1,0,0,1,0,1
9ccedd24a5af6b4f8fee3633eb19230d,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1
9ce5a7a2ef0c8c83b45196bdd10d3840,"[2.0, 8.0]",0,1,0,0,0,0,0,1,0,0
9d024234da3d1e8d51dfc757e20b9d04,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
9e03e9536734eb9fb39623f5c5a2956e,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
9ea743102e6c855d6cbb6f49fd06e6b8,[8.0],0,0,0,0,0,0,0,1,0,0
9eea2ea4b8b8ab4c4141caed4f3ddd1a,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
a02c9b58f83599f1ad9c63fab6b40381,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
a0bcbd45efed6f24f48ff9bd7c2994b2,[2.0],0,1,0,0,0,0,0,0,0,0
a0fa497167ef340db53687536ba2ef6c,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
a2dff7010491759e2c1f399deb139cd4,"[2.0, 1.0, 5.0, 8.0, 4.0]",1,1,0,1,1,0,0,1,0,0
a3a7cfb4593ae9ba54c03ba0f52dee06,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
a3fa83901db097795b05ac7392f08b91,"[2.0, 10.0, 4.0, 5.0, 8.0, 1.0]",1,1,0,1,1,0,0,1,0,1
a56e554f70f96e666567541530fe4e8c,[2.0],0,1,0,0,0,0,0,0,0,0
a5b655d066fc8e2a560fd8a47e64a759,[2.0],0,1,0,0,0,0,0,0,0,0
a640ca86a040806ad08144fdd13a268e,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
a696d412e415e513d624a03221018d60,"[2.0, 6.0, 4.0, 1.0, 8.0, 10.0]",1,1,0,1,0,1,0,1,0,1
a696db482f880685400450a308ac49c7,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
a834375dc099e913fc9e7668ac8c1404,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1
a952fd44dcf4befc7e95afb3090d9e5d,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
a972f8fb1fe8d854b46bd92c83f1df55,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
a977641d9816726f0a3d66502adeff48,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
a9a2697e134180944bfa16232a11aaa8,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
ab9c2681eb4aa3c242c82fe2da9b938c,"[10.0, 2.0, 1.0]",1,1,0,0,0,0,0,0,0,1
acb72f1f3b2898b62d6d841f999e5c77,"[10.0, 1.0, 8.0]",1,0,0,0,0,0,0,1,0,1
acfa6cdc59e4a9be916229bfe9df007c,"[10.0, 1.0, 2.0, 8.0]",1,1,0,0,0,0,0,1,0,1
aeb5d235471b1595ebe5cc4edf30647d,"[2.0, 10.0, 5.0]",0,1,0,0,1,0,0,0,0,1
af9e16b307ac68a75910a123c24fdb75,"[2.0, 4.0, 10.0, 1.0]",1,1,0,1,0,0,0,0,0,1
b01cef0ea59256ae16256201636213dd,[2.0],0,1,0,0,0,0,0,0,0,0
b08a61486f04d83f87538f14c3ced71f,"[2.0, 5.0, 8.0, 1.0]",1,1,0,0,1,0,0,1,0,0
b0f60b7bb340548ad9dbf64f74a62546,[2.0],0,1,0,0,0,0,0,0,0,0
b4551d6736518b790e50538c256f528c,[2.0],0,1,0,0,0,0,0,0,0,0
b5166d209f43c33796555e744540014c,"[2.0, 8.0, 1.0]",1,1,0,0,0,0,0,1,0,0
b573dbf75be1f453678ff395fed3e2bb,[2.0],0,1,0,0,0,0,0,0,0,0
b5d33826cf079ca957913c2e96f88ca7,"[2.0, 1.0, 8.0]",1,1,0,0,0,0,0,1,0,0
b6714bfd830a4ab912d6f9919031c632,"[2.0, 10.0, 8.0]",0,1,0,0,0,0,0,1,0,1
b6f710c491587593452e97b5e0e61591,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
b79acb07be86c013a5a860ed1f3df20e,"[10.0, 8.0, 1.0]",1,0,0,0,0,0,0,1,0,1
b7ab48206bb0a06aeda50deceddbeeca,[8.0],0,0,0,0,0,0,0,1,0,0
b7b273dcda5b51a458a63217bc707d65,[8.0],0,0,0,0,0,0,0,1,0,0
b7b48660c4fcc5a1fa65b71ef39203ad,[8.0],0,0,0,0,0,0,0,1,0,0
b85717bcac15ccc2af8357c1f523838d,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
b9278412bff790d789cfa453108f4e10,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
b9791537081b1cd34088e89ab81f3409,[8.0],0,0,0,0,0,0,0,1,0,0
ba2c65a3529f067ab9a620fdfd49e889,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
ba398b0756615ac6deb5f6b75e166043,"[2.0, 6.0, 8.0, 10.0]",0,1,0,0,0,1,0,1,0,1
bc4766ad8fa85552be66a94d3e21c639,"[2.0, 1.0, 8.0]",1,1,0,0,0,0,0,1,0,0
c0a55122072a2af24cff4ed6f967efa4,"[10.0, 2.0, 8.0, 5.0, 1.0]",1,1,0,0,1,0,0,1,0,1
c155eecdc6d42d9427b489da45d75627,"[2.0, 1.0, 10.0, 5.0, 4.0]",1,1,0,1,1,0,0,0,0,1
c206245d6caa7135bccfbab9f4404d23,"[10.0, 2.0, 1.0]",1,1,0,0,0,0,0,0,0,1
c26f124badb3b7c335a0ecf0008d7664,"[2.0, 5.0, 8.0, 1.0]",1,1,0,0,1,0,0,1,0,0
c2b1bcb2fd86143a07872d286e7551d1,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
c32d761855f0c46fd555357d55d2ecf8,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1
c3c24082822b14b25b98fa36f3d48677,"[2.0, 1.0, 10.0, 4.0]",1,1,0,1,0,0,0,0,0,1
c3e8accae894031973612246f30e22e0,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1
c43e84e2949f1f374bee86a12b7699f7,"[2.0, 10.0, 4.0, 5.0, 1.0]",1,1,0,1,1,0,0,0,0,1
c7ddafd6b4e97eef724606d4d0734680,[2.0],0,1,0,0,0,0,0,0,0,0
c93667344fa502cc7166f77c5edbfecc,"[2.0, 10.0, 1.0]",1,1,0,0,0,0,0,0,0,1
c95eab7cb390c02c35b58527b2853485,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
c9955f0b5d7553e55284fa7e82017c1e,"[2.0, 8.0]",0,1,0,0,0,0,0,1,0,0
cb01d4e260c5a26df17ff348a50e6d3e,"[2.0, 1.0, 10.0, 4.0, 5.0]",1,1,0,1,1,0,0,0,0,1
cd456e25f831bd62a20244dc3835aaa1,"[2.0, 6.0, 10.0, 8.0, 5.0]",0,1,0,0,1,1,0,1,0,1
cd5d4b64f56290e306066f132b76be86,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
cd6c4a3a8eba34e4dd633dbd3fdf56a4,"[2.0, 1.0, 8.0]",1,1,0,0,0,0,0,1,0,0
cfd0c3461a7ba813b8ca80c6571d969a,"[2.0, 1.0, 4.0]",1,1,0,1,0,0,0,0,0,0
cff913efd1c50e4cdc2fe73cd7b49970,"[10.0, 5.0, 1.0]",1,0,0,0,1,0,0,0,0,1
d13fdf3c09cdc6be10c4a23c84872801,"[2.0, 8.0]",0,1,0,0,0,0,0,1,0,0
